10	79.27536231884056	58.90410958904112
20	77.93148880105403	58.90410958904112
50	76.55467720685114	58.90410958904112
30	76.77206851119897	58.90410958904112
70	83.59025032938077	58.90410958904112
60	78.67588932806325	58.90410958904112
40	76.43610013175231	58.90410958904112
100	94.73649538866931	58.90410958904112
110	96.13965744400525	58.90410958904112
120	97.13438735177864	58.90410958904112
130	97.67457180500655	58.90410958904112
140	98.37285902503297	58.90410958904112
150	98.78129117259554	58.90410958904112
160	98.99209486166014	58.90410958904112
90	92.50988142292486	58.90410958904112
170	98.97891963109358	59.54337899543381
190	99.31488801054023	68.61491628614915
180	99.03162055335972	63.39421613394217
200	99.5586297760211	71.15677321156772
80	88.95915678524374	58.90410958904112
230	99.60474308300398	81.11111111111113
240	99.60474308300398	83.62252663622526
220	99.44664031620557	77.10806697108065
210	99.51910408432151	73.98782343987823
260	99.60474308300398	87.61035007610347
280	99.60474308300398	90.4261796042618
250	99.60474308300398	85.95129375951292
290	99.61133069828725	92.13089802130897
270	99.60474308300398	88.72146118721462
320	99.77602108036892	95.81430745814305
300	99.61133069828725	93.25722983257226
330	99.80237154150198	96.40791476407911
350	99.80237154150198	97.47336377473366
340	99.80237154150198	96.81887366818873
370	99.80237154150198	98.02130898021313
360	99.80237154150198	97.73211567732118
380	99.80237154150198	98.1735159817352
310	99.69038208168645	94.15525114155247
400	99.80237154150198	98.1735159817352
410	99.82872200263506	98.35616438356168
430	100	99.52815829528156
420	99.97364953886694	99.07153729071538
450	100	99.54337899543376
390	99.80237154150198	98.1735159817352
470	100	99.54337899543376
460	100	99.54337899543376
480	100	99.69558599695583
490	100	99.93911719939116
440	100	99.54337899543376
500	100	100
