10	69.9670619235837	58.90410958904112
20	70.00000000000004	58.90410958904112
50	95.66534914361	58.90410958904112
40	84.532279314888	58.90410958904112
30	72.10144927536231	58.90410958904112
70	98.93939393939398	58.90410958904112
60	98.07641633728596	58.90410958904112
100	99.40711462450598	58.90410958904112
110	99.40711462450598	60.624048706240515
120	99.60474308300398	66.04261796042618
130	99.80237154150198	69.3455098934551
140	99.80237154150198	70.53272450532724
150	99.80237154150198	72.16133942161338
160	99.99341238471673	75.57077625570774
170	100	79.17808219178082
80	99.20289855072468	58.90410958904112
90	99.40711462450598	58.90410958904112
180	100	82.29832572298325
200	100	86.87975646879755
190	100	84.09436834094369
220	100	90.83713850837142
230	100	92.93759512937595
250	100	95.89041095890404
240	100	94.49010654490105
270	100	96.86453576864535
210	100	88.58447488584473
260	100	95.9969558599695
280	100	97.96042617960431
300	100	98.1735159817352
310	100	98.35616438356169
330	100	99.13242009132426
320	100	98.70624048706239
350	100	99.54337899543376
340	100	99.52815829528156
360	100	99.54337899543376
290	100	98.1735159817352
370	100	99.55859969558597
400	100	100
380	100	99.93911719939116
420	100	100
430	100	100
410	100	100
390	100	100
460	100	100
440	100	100
480	100	100
470	100	100
500	100	100
490	100	100
450	100	100
