20	83.47167325428194	58.90410958904112
10	88.24769433465082	58.90410958904112
50	95.70487483530961	58.90410958904112
30	81.36363636363636	58.90410958904112
60	97.72068511198941	58.90410958904112
70	98.71541501976286	58.90410958904112
40	90.17786561264822	58.90410958904112
100	99.41370223978925	58.90410958904112
80	99.0777338603426	58.90410958904112
90	99.40711462450598	58.90410958904112
130	99.78260869565219	61.522070015220734
140	99.84189723320158	66.5296803652968
110	99.60474308300398	58.90410958904112
120	99.60474308300398	59.05631659056318
160	100	70.8371385083714
170	100	72.54185692541856
150	100	69.58904109589041
180	100	75.79908675799086
200	100	81.97869101978692
190	100	79.193302891933
230	100	87.7016742770167
210	100	83.78995433789954
220	100	85.8751902587519
240	100	89.61948249619483
250	100	91.09589041095894
270	100	94.24657534246572
260	100	93.0441400304414
280	100	95.87519025875184
310	100	97.32115677321154
290	100	95.90563165905625
300	100	96.78843226788432
340	100	98.1735159817352
320	100	98.1430745814308
350	100	98.44748858447488
370	100	98.99543378995438
360	100	98.63013698630132
380	100	99.46727549467273
390	100	99.54337899543376
330	100	98.1735159817352
410	100	99.54337899543376
400	100	99.54337899543376
420	100	99.61948249619478
440	100	100
460	100	100
450	100	100
470	100	100
480	100	100
490	100	100
500	100	100
430	100	100
