10	75.59288537549405	53.01369863013701
20	70.52700922266139	50.45662100456623
50	67.7272727272727	48.49315068493152
30	67.7272727272727	48.49315068493152
60	67.7272727272727	48.49315068493152
70	67.7272727272727	48.49315068493152
40	67.7272727272727	48.49315068493152
100	67.7272727272727	48.49315068493152
110	62.127799736495376	44.56621004566212
120	62.127799736495376	44.56621004566212
130	62.127799736495376	44.56621004566212
140	59.32806324110671	42.60273972602741
90	67.7272727272727	48.49315068493152
150	59.32806324110671	42.60273972602741
160	59.32806324110671	42.60273972602741
180	59.861660079051376	43.97260273972604
80	67.7272727272727	48.49315068493152
170	59.32806324110671	42.60273972602741
200	59.861660079051376	43.97260273972604
190	59.861660079051376	43.97260273972604
230	57.59552042160737	43.37899543378997
240	54.93412384716732	41.41552511415526
220	60.39525691699604	45.34246575342467
250	54.795783926218704	41.41552511415526
270	54.795783926218704	41.41552511415526
260	54.795783926218704	41.41552511415526
210	60.39525691699604	45.34246575342467
290	51.99604743083003	39.452054794520556
310	51.99604743083003	39.452054794520556
280	54.795783926218704	41.41552511415526
320	49.19631093544137	37.488584474885855
330	46.3965744400527	35.525114155251146
300	51.99604743083003	39.452054794520556
360	46.3965744400527	35.525114155251146
340	46.3965744400527	35.525114155251146
370	46.3965744400527	35.525114155251146
350	46.3965744400527	35.525114155251146
390	46.3965744400527	35.525114155251146
400	46.3965744400527	35.525114155251146
410	46.3965744400527	35.525114155251146
420	46.3965744400527	35.525114155251146
430	43.59683794466403	33.561643835616444
440	43.59683794466403	33.561643835616444
460	44.130434782608695	34.93150684931508
380	46.3965744400527	35.525114155251146
470	41.330698287220024	32.968036529680376
490	38.53096179183136	31.00456621004567
450	44.130434782608695	34.93150684931508
480	38.53096179183136	31.00456621004567
500	38.53096179183136	31.00456621004567
