[0.07302904564315353,0.025726141078838173,0.02987551867219917,0.04232365145228216,0.1045643153526971,0.017427385892116183,0.02074688796680498,0.04730290456431535,0.0979253112033195,0,0.014937759336099586,0.054771784232365145,0.023236514522821577,0.05975103734439834,0.08132780082987552,0.015767634854771784,0,0.030705394190871368,0.06970954356846473,0.07883817427385892,0.038174273858921165,0.01991701244813278,0.027385892116182572,0.0008298755186721991,0.025726141078838173,0],
[0.08163265306122448,0.013205282112845138,0.02040816326530612,0.03841536614645858,0.1332533013205282,0.021608643457382955,0.026410564225690276,0.06602641056422569,0.07563025210084033,0.0012004801920768306,0.009603841536614645,0.04921968787515006,0.03361344537815126,0.06722689075630252,0.06362545018007203,0.008403361344537815,0,0.04441776710684274,0.062424969987995196,0.09123649459783914,0.025210084033613446,0.012004801920768308,0.02040816326530612,0.012004801920768308,0.022809123649459785,0],
[0.08762886597938144,0.005154639175257732,0.013745704467353952,0.06013745704467354,0.1013745704467354,0.006872852233676976,0.024054982817869417,0.06872852233676977,0.05326460481099656,0,0.00859106529209622,0.048109965635738834,0.037800687285223365,0.07731958762886598,0.09450171821305842,0.012027491408934709,0,0.0429553264604811,0.058419243986254296,0.0859106529209622,0.041237113402061855,0.015463917525773196,0.018900343642611683,0,0.030927835051546393,0.006872852233676976],
[0.07330297115593147,0.01236174365647365,0.0275428323574062,0.031229668184775537,0.10561700281934504,0.01843417913684667,0.026024723487312947,0.06441119063109954,0.0795922793320321,0.0013012361743656475,0.01626545217957059,0.044892648015614836,0.03383214053350683,0.06918238993710692,0.08111038820212535,0.011711125569290826,0.00021687269572760788,0.05313381045326394,0.07330297115593147,0.08739969637822598,0.031229668184775537,0.006289308176100629,0.024289741921492084,0.0008674907829104315,0.02580785079158534,0.0006506180871828237],
[0.06439393939393939,0.041666666666666664,0.03787878787878788,0.03409090909090909,0.10984848484848485,0.022727272727272728,0.003787878787878788,0.05303030303030303,0.06060606060606061,0.007575757575757576,0,0.041666666666666664,0.022727272727272728,0.06818181818181818,0.06818181818181818,0,0,0.04924242424242424,0.08333333333333333,0.11742424242424243,0.06439393939393939,0.003787878787878788,0.01893939393939394,0,0.026515151515151516,0],
[0.09069212410501193,0.012887828162291169,0.015751789976133652,0.059665871121718374,0.09880668257756563,0.018138424821002388,0.016706443914081145,0.057279236276849645,0.07541766109785203,0.012887828162291169,0.013842482100238664,0.03866348448687351,0.02100238663484487,0.07780429594272076,0.07637231503579953,0.010023866348448688,0.002386634844868735,0.03198090692124105,0.0720763723150358,0.07446300715990453,0.03675417661097852,0.009069212410501194,0.031503579952267304,0.0019093078758949881,0.043914081145584725,0],
[0.08137733825807221,0.01596568569045633,0.021089002740378886,0.03729298224711069,0.10615989515072084,0.01525080424162993,0.035386631716906945,0.06517335875134041,0.0750625521267723,0.006433933039437627,0.02120814964851662,0.039318479685452164,0.026569760514714644,0.07160729179077803,0.07827951864649112,0.01119980936494698,0,0.04479923745978792,0.0658882402001668,0.09067079709281545,0.0334802811867032,0.006076492315024425,0.023591087811271297,0.002621231979030144,0.024782556892648636,0.0007148814488264029],
[0.07214765100671142,0.020134228187919462,0.019085570469798658,0.040058724832214766,0.10696308724832215,0.015729865771812082,0.024958053691275166,0.07424496644295302,0.07529362416107382,0.0014681208053691276,0.018875838926174497,0.041107382550335574,0.025796979865771813,0.06774328859060402,0.08682885906040269,0.018246644295302015,0.00041946308724832214,0.0539010067114094,0.06354865771812081,0.08137583892617449,0.030411073825503357,0.007969798657718121,0.026426174496644295,0.00020973154362416107,0.026635906040268456,0.00041946308724832214],
[0.07950169875424688,0.013590033975084938,0.025821064552661383,0.048924122310305775,0.12819932049830124,0.019932049830124577,0.020385050962627407,0.07066817667044167,0.06613816534541336,0.0027180067950169874,0.0144960362400906,0.04144960362400906,0.026727066817667046,0.06817667044167611,0.08312570781426953,0.01608154020385051,0.0006795016987542468,0.04258210645526614,0.05866364665911665,0.09241223103057758,0.031483578708946774,0.006795016987542469,0.023556058890147225,0.0011325028312570782,0.016761041902604756,0],
[0.07495471014492754,0.014266304347826086,0.021739130434782608,0.04461050724637681,0.1324728260869565,0.016757246376811596,0.021512681159420288,0.07042572463768115,0.06136775362318841,0.001585144927536232,0.012228260869565218,0.04098731884057971,0.021965579710144928,0.06589673913043478,0.0817481884057971,0.020606884057971016,0.0009057971014492754,0.051177536231884056,0.06408514492753623,0.09465579710144928,0.03215579710144927,0.007699275362318841,0.024456521739130436,0.0009057971014492754,0.019927536231884056,0.0009057971014492754],
